age,sex,geo,TIME_PERIOD,OBS_VALUE
Y15-19,F,DE,2010,3804
Y15-19,F,DE,2011,5005
Y15-19,F,DE,2012,6747
Y15-19,M,DE,2008,6713
Y15-19,M,DE,2009,3165
Y15-19,M,DE,2010,3708
Y15-19,M,DE,2011,4862
Y15-19,M,DE,2012,6565
Y15-19,F,DE,2020,7896
Y15-19,F,DE,2021,8211
Y15-19,M,DE,2020,8458
Y15-19,M,DE,2021,8832
Y15-19,F,DE,2013,8101
Y15-19,F,DE,2014,9631
Y15-19,F,DE,2015,11529
Y15-19,F,DE,2016,10358
Y15-19,F,DE,2017,10125
Y15-19,F,DE,2018,9441
Y15-19,F,DE,2019,8762
Y15-19,M,DE,2013,8192
Y15-19,M,DE,2014,10378
Y15-19,M,DE,2015,12202
Y15-19,M,DE,2016,10958
Y15-19,M,DE,2017,10878
Y15-19,M,DE,2018,10401
Y15-19,M,DE,2019,9864
Y15-19,F,DE,2016,1593
Y15-19,M,DE,2016,1826
Y15-19,F,DE,2008,7229
Y15-19,F,DE,2009,5222
Y15-19,F,DE,2010,5299
Y15-19,F,DE,2011,6155
Y15-19,F,DE,2012,7185
Y15-19,M,DE,2008,8036
Y15-19,M,DE,2009,6775
Y15-19,M,DE,2010,7291
Y15-19,M,DE,2011,8481
Y15-19,M,DE,2012,10609
Y15-19,F,DE,2008,15667
Y15-19,F,DE,2009,9421
Y15-19,F,DE,2010,9923
Y15-19,F,DE,2011,11959
Y15-19,F,DE,2012,14805
Y15-19,F,DE,2013,17684
Y15-19,F,DE,2014,23089
Y15-19,F,DE,2015,43909
Y15-19,F,DE,2016,31202
Y15-19,F,DE,2017,26013
Y15-19,F,DE,2018,24336
Y15-19,F,DE,2019,23278
Y15-19,F,DE,2020,16914
Y15-19,F,DE,2021,23046
Y15-19,M,DE,2008,15611
Y15-19,M,DE,2009,10406
Y15-19,M,DE,2010,11492
Y15-19,M,DE,2011,13879
Y15-19,M,DE,2012,17795
Y15-19,M,DE,2013,24196
Y15-19,M,DE,2014,37667
Y15-19,M,DE,2015,121761
Y15-19,M,DE,2016,54418
Y15-19,M,DE,2017,34110
Y15-19,M,DE,2018,29921
Y15-19,M,DE,2019,27584
Y15-19,M,DE,2020,21204
Y15-19,M,DE,2021,31968
Y15-19,F,DE,2008,3831
Y15-19,F,DE,2009,2040
Y15-19,F,DE,2010,2189
Y15-19,F,DE,2011,2552
Y15-19,F,DE,2012,3003
Y15-19,M,DE,2008,3032
Y15-19,M,DE,2009,1913
Y15-19,M,DE,2010,1952
Y15-19,M,DE,2011,2316
Y15-19,M,DE,2012,2793
Y15-19,F,DE,2008,617
Y15-19,F,DE,2009,998
Y15-19,F,DE,2010,987
Y15-19,F,DE,2011,977
Y15-19,F,DE,2012,962
Y15-19,M,DE,2008,1837
Y15-19,M,DE,2009,2216
Y15-19,M,DE,2010,2815
Y15-19,M,DE,2011,2767
Y15-19,M,DE,2012,3068
Y15-19,F,DE,2008,2781
Y15-19,F,DE,2009,2184
Y15-19,F,DE,2010,2123
Y15-19,F,DE,2011,2626
Y15-19,F,DE,2012,3220
Y15-19,M,DE,2008,3167
Y15-19,M,DE,2009,2646
Y15-19,M,DE,2010,2524
Y15-19,M,DE,2011,3398
Y15-19,M,DE,2012,4748
Y15-19,F,DE,2008,2721
Y15-19,F,DE,2009,1379
Y15-19,F,DE,2010,1423
Y15-19,F,DE,2011,1658
Y15-19,F,DE,2012,1780
Y15-19,F,DE,2013,1769
Y15-19,F,DE,2014,2052
Y15-19,F,DE,2015,1968
Y15-19,F,DE,2016,2459
Y15-19,F,DE,2017,2614
Y15-19,F,DE,2018,3304
Y15-19,F,DE,2019,3413
Y15-19,F,DE,2020,2946
Y15-19,F,DE,2021,2772
Y15-19,M,DE,2008,3305
Y15-19,M,DE,2009,1482
Y15-19,M,DE,2010,1600
Y15-19,M,DE,2011,1836
Y15-19,M,DE,2012,2115
Y15-19,M,DE,2013,2017
Y15-19,M,DE,2014,2073
Y15-19,M,DE,2015,2201
Y15-19,M,DE,2016,2656
Y15-19,M,DE,2017,2908
Y15-19,M,DE,2018,3525
Y15-19,M,DE,2019,3712
Y15-19,M,DE,2020,3240
Y15-19,M,DE,2021,3059
Y15-19,F,DE,2008,8345
Y15-19,F,DE,2009,5969
Y15-19,F,DE,2010,6119
Y15-19,F,DE,2011,6954
Y15-19,F,DE,2012,8058
Y15-19,M,DE,2008,8898
Y15-19,M,DE,2009,7241
Y15-19,M,DE,2010,7784
Y15-19,M,DE,2011,9017
Y15-19,M,DE,2012,11230
Y15-19,F,DE,2020,9018
Y15-19,F,DE,2021,14835
Y15-19,M,DE,2020,12746
Y15-19,M,DE,2021,23136
Y15-19,F,DE,2013,9583
Y15-19,F,DE,2014,13458
Y15-19,F,DE,2015,32380
Y15-19,F,DE,2016,20844
Y15-19,F,DE,2017,15888
Y15-19,F,DE,2018,14895
Y15-19,F,DE,2019,14516
Y15-19,M,DE,2013,16004
Y15-19,M,DE,2014,27289
Y15-19,M,DE,2015,109559
Y15-19,M,DE,2016,43460
Y15-19,M,DE,2017,23232
Y15-19,M,DE,2018,19520
Y15-19,M,DE,2019,17720
Y15-19,F,DE,2008,18702
Y15-19,F,DE,2009,10914
Y15-19,F,DE,2010,12091
Y15-19,F,DE,2011,13989
Y15-19,F,DE,2012,16672
Y15-19,F,DE,2013,19583
Y15-19,F,DE,2014,25267
Y15-19,F,DE,2015,47256
Y15-19,F,DE,2016,34468
Y15-19,F,DE,2017,28805
Y15-19,F,DE,2018,27787
Y15-19,F,DE,2019,27076
Y15-19,F,DE,2020,20663
Y15-19,F,DE,2021,25920
Y15-19,M,DE,2008,19472
Y15-19,M,DE,2009,12056
Y15-19,M,DE,2010,14112
Y15-19,M,DE,2011,16285
Y15-19,M,DE,2012,20008
Y15-19,M,DE,2013,26452
Y15-19,M,DE,2014,40082
Y15-19,M,DE,2015,129632
Y15-19,M,DE,2016,59371
Y15-19,M,DE,2017,37363
Y15-19,M,DE,2018,33730
Y15-19,M,DE,2019,31825
Y15-19,M,DE,2020,25689
Y15-19,M,DE,2021,35251
Y15-19,F,DE,2008,314
Y15-19,F,DE,2009,114
Y15-19,F,DE,2010,745
Y15-19,F,DE,2011,372
Y15-19,F,DE,2012,87
Y15-19,F,DE,2013,130
Y15-19,F,DE,2014,126
Y15-19,F,DE,2015,1379
Y15-19,F,DE,2016,807
Y15-19,F,DE,2017,178
Y15-19,F,DE,2018,147
Y15-19,F,DE,2019,385
Y15-19,F,DE,2020,803
Y15-19,F,DE,2021,102
Y15-19,M,DE,2008,556
Y15-19,M,DE,2009,168
Y15-19,M,DE,2010,1020
Y15-19,M,DE,2011,570
Y15-19,M,DE,2012,98
Y15-19,M,DE,2013,239
Y15-19,M,DE,2014,342
Y15-19,M,DE,2015,5670
Y15-19,M,DE,2016,2297
Y15-19,M,DE,2017,345
Y15-19,M,DE,2018,284
Y15-19,M,DE,2019,529
Y15-19,M,DE,2020,1245
Y15-19,M,DE,2021,224
Y20-24,F,DE,2008,3126
Y20-24,F,DE,2009,1920
Y20-24,F,DE,2010,1830
Y20-24,M,DE,2008,3351
Y20-24,M,DE,2009,1967
Y20-24,M,DE,2010,1839
Y20-24,F,DE,2011,1920
Y20-24,F,DE,2012,1954
Y20-24,M,DE,2011,2070
Y20-24,M,DE,2012,2002
Y20-24,F,DE,2008,660
Y20-24,F,DE,2009,284
Y20-24,F,DE,2010,262
Y20-24,F,DE,2011,315
Y20-24,F,DE,2012,332
Y20-24,F,DE,2013,339
Y20-24,F,DE,2014,309
Y20-24,F,DE,2015,311
Y20-24,F,DE,2016,325
Y20-24,F,DE,2017,305
Y20-24,F,DE,2018,314
Y20-24,F,DE,2019,341
Y20-24,F,DE,2020,284
Y20-24,F,DE,2021,380
Y20-24,M,DE,2008,497
Y20-24,M,DE,2009,207
Y20-24,M,DE,2010,220
Y20-24,M,DE,2011,218
Y20-24,M,DE,2012,239
Y20-24,M,DE,2013,272
Y20-24,M,DE,2014,255
Y20-24,M,DE,2015,259
Y20-24,M,DE,2016,281
Y20-24,M,DE,2017,268
Y20-24,M,DE,2018,290
Y20-24,M,DE,2019,252
Y20-24,M,DE,2020,213
Y20-24,M,DE,2021,287
Y20-24,F,DE,2011,6690
Y20-24,F,DE,2012,8741
Y20-24,M,DE,2011,7216
Y20-24,M,DE,2012,9330
Y20-24,F,DE,2011,4884
Y20-24,F,DE,2012,6754
Y20-24,M,DE,2011,5362
Y20-24,M,DE,2012,7281
Y20-24,F,DE,2011,14118
Y20-24,F,DE,2012,18405
Y20-24,M,DE,2011,17280
Y20-24,M,DE,2012,21787
Y20-24,F,DE,2011,12312
Y20-24,F,DE,2012,16418
Y20-24,M,DE,2011,15426
Y20-24,M,DE,2012,19738
Y20-24,F,DE,2008,35397
Y20-24,F,DE,2009,12661
Y20-24,F,DE,2010,14075
Y20-24,F,DE,2011,18407
Y20-24,F,DE,2012,23970
Y20-24,M,DE,2008,40074
Y20-24,M,DE,2009,13734
Y20-24,M,DE,2010,16070
Y20-24,M,DE,2011,22437
Y20-24,M,DE,2012,28589
Y20-24,F,DE,2008,30960
Y20-24,F,DE,2009,10964
Y20-24,F,DE,2010,12353
Y20-24,F,DE,2011,16601
Y20-24,F,DE,2012,21983
Y20-24,M,DE,2008,34424
Y20-24,M,DE,2009,12160
Y20-24,M,DE,2010,14524
Y20-24,M,DE,2011,20583
Y20-24,M,DE,2012,26540
Y20-24,F,DE,2020,18988
Y20-24,F,DE,2021,21511
Y20-24,M,DE,2020,23654
Y20-24,M,DE,2021,26474
Y20-24,F,DE,2013,25837
Y20-24,F,DE,2014,28474
Y20-24,F,DE,2015,30925
Y20-24,F,DE,2016,27085
Y20-24,F,DE,2017,26354
Y20-24,F,DE,2018,24335
Y20-24,F,DE,2019,22134
Y20-24,M,DE,2013,31032
Y20-24,M,DE,2014,35160
Y20-24,M,DE,2015,38353
Y20-24,M,DE,2016,33536
Y20-24,M,DE,2017,33051
Y20-24,M,DE,2018,30454
Y20-24,M,DE,2019,27846
Y20-24,F,DE,2016,3202
Y20-24,M,DE,2016,4263
Y20-24,F,DE,2008,24984
Y20-24,F,DE,2009,15864
Y20-24,F,DE,2010,15668
Y20-24,F,DE,2011,18577
Y20-24,F,DE,2012,21566
Y20-24,M,DE,2008,22071
Y20-24,M,DE,2009,13354
Y20-24,M,DE,2010,13575
Y20-24,M,DE,2011,16551
Y20-24,M,DE,2012,21151
Y20-24,F,DE,2008,59730
Y20-24,F,DE,2009,29032
Y20-24,F,DE,2010,30113
Y20-24,F,DE,2011,37413
Y20-24,F,DE,2012,45835
Y20-24,F,DE,2013,51725
Y20-24,F,DE,2014,59248
Y20-24,F,DE,2015,84666
Y20-24,F,DE,2016,66070
Y20-24,F,DE,2017,61636
Y20-24,F,DE,2018,59089
Y20-24,F,DE,2019,55429
Y20-24,F,DE,2020,40688
Y20-24,F,DE,2021,58708
Y20-24,M,DE,2008,60343
Y20-24,M,DE,2009,27688
Y20-24,M,DE,2010,30158
Y20-24,M,DE,2011,39422
Y20-24,M,DE,2012,49932
Y20-24,M,DE,2013,60389
Y20-24,M,DE,2014,80098
Y20-24,M,DE,2015,165685
Y20-24,M,DE,2016,84221
Y20-24,M,DE,2017,70691
Y20-24,M,DE,2018,66217
Y20-24,M,DE,2019,64650
Y20-24,M,DE,2020,48934
Y20-24,M,DE,2021,69695
Y20-24,F,DE,2008,12291
Y20-24,F,DE,2009,6350
Y20-24,F,DE,2010,6396
Y20-24,F,DE,2011,7797
Y20-24,F,DE,2012,9062
Y20-24,M,DE,2008,9707
Y20-24,M,DE,2009,4331
Y20-24,M,DE,2010,4401
Y20-24,M,DE,2011,5737
Y20-24,M,DE,2012,6905
Y20-24,F,DE,2008,1198
Y20-24,F,DE,2009,1402
Y20-24,F,DE,2010,1341
Y20-24,F,DE,2011,1347
Y20-24,F,DE,2012,1388
Y20-24,M,DE,2008,2761
Y20-24,M,DE,2009,1754
Y20-24,M,DE,2010,1768
Y20-24,M,DE,2011,1595
Y20-24,M,DE,2012,1969
Y20-24,F,DE,2008,11495
Y20-24,F,DE,2009,8112
Y20-24,F,DE,2010,7931
Y20-24,F,DE,2011,9433
Y20-24,F,DE,2012,11116
Y20-24,M,DE,2008,9603
Y20-24,M,DE,2009,7269
Y20-24,M,DE,2010,7406
Y20-24,M,DE,2011,9219
Y20-24,M,DE,2012,12277
Y20-24,F,DE,2008,4437
Y20-24,F,DE,2009,1697
Y20-24,F,DE,2010,1722
Y20-24,F,DE,2011,1806
Y20-24,F,DE,2012,1987
Y20-24,F,DE,2013,1911
Y20-24,F,DE,2014,2018
Y20-24,F,DE,2015,1931
Y20-24,F,DE,2016,2846
Y20-24,F,DE,2017,3561
Y20-24,F,DE,2018,4621
Y20-24,F,DE,2019,4681
Y20-24,F,DE,2020,4474
Y20-24,F,DE,2021,4581
Y20-24,M,DE,2008,5650
Y20-24,M,DE,2009,1574
Y20-24,M,DE,2010,1546
Y20-24,M,DE,2011,1854
Y20-24,M,DE,2012,2049
Y20-24,M,DE,2013,2016
Y20-24,M,DE,2014,2180
Y20-24,M,DE,2015,2048
Y20-24,M,DE,2016,3585
Y20-24,M,DE,2017,4966
Y20-24,M,DE,2018,7032
Y20-24,M,DE,2019,7163
Y20-24,M,DE,2020,6439
Y20-24,M,DE,2021,6580
Y20-24,F,DE,2008,28770
Y20-24,F,DE,2009,18068
Y20-24,F,DE,2010,17760
Y20-24,F,DE,2011,20812
Y20-24,F,DE,2012,23852
Y20-24,M,DE,2008,25919
Y20-24,M,DE,2009,15528
Y20-24,M,DE,2010,15634
Y20-24,M,DE,2011,18839
Y20-24,M,DE,2012,23392
Y20-24,F,DE,2020,21700
Y20-24,F,DE,2021,37197
Y20-24,M,DE,2020,25280
Y20-24,M,DE,2021,43221
Y20-24,F,DE,2013,25888
Y20-24,F,DE,2014,30774
Y20-24,F,DE,2015,53741
Y20-24,F,DE,2016,38985
Y20-24,F,DE,2017,35282
Y20-24,F,DE,2018,34754
Y20-24,F,DE,2019,33295
Y20-24,M,DE,2013,29357
Y20-24,M,DE,2014,44938
Y20-24,M,DE,2015,127332
Y20-24,M,DE,2016,50685
Y20-24,M,DE,2017,37640
Y20-24,M,DE,2018,35763
Y20-24,M,DE,2019,36804
Y20-24,F,DE,2008,64901
Y20-24,F,DE,2009,30827
Y20-24,F,DE,2010,34149
Y20-24,F,DE,2011,40328
Y20-24,F,DE,2012,48040
Y20-24,F,DE,2013,54031
Y20-24,F,DE,2014,61518
Y20-24,F,DE,2015,88863
Y20-24,F,DE,2016,70159
Y20-24,F,DE,2017,65493
Y20-24,F,DE,2018,64033
Y20-24,F,DE,2019,60975
Y20-24,F,DE,2020,47159
Y20-24,F,DE,2021,63537
Y20-24,M,DE,2008,67495
Y20-24,M,DE,2009,29330
Y20-24,M,DE,2010,33962
Y20-24,M,DE,2011,42390
Y20-24,M,DE,2012,52222
Y20-24,M,DE,2013,62886
Y20-24,M,DE,2014,82724
Y20-24,M,DE,2015,173702
Y20-24,M,DE,2016,89707
Y20-24,M,DE,2017,76059
Y20-24,M,DE,2018,73586
Y20-24,M,DE,2019,72905
Y20-24,M,DE,2020,57866
Y20-24,M,DE,2021,76669
Y20-24,F,DE,2008,734
Y20-24,F,DE,2009,98
Y20-24,F,DE,2010,2314
Y20-24,F,DE,2011,1109
Y20-24,F,DE,2012,218
Y20-24,F,DE,2013,395
Y20-24,F,DE,2014,252
Y20-24,F,DE,2015,2266
Y20-24,F,DE,2016,1243
Y20-24,F,DE,2017,296
Y20-24,F,DE,2018,323
Y20-24,F,DE,2019,865
Y20-24,F,DE,2020,1997
Y20-24,F,DE,2021,248
Y20-24,M,DE,2008,1502
Y20-24,M,DE,2009,68
Y20-24,M,DE,2010,2258
Y20-24,M,DE,2011,1114
Y20-24,M,DE,2012,241
Y20-24,M,DE,2013,481
Y20-24,M,DE,2014,446
Y20-24,M,DE,2015,5969
Y20-24,M,DE,2016,1901
Y20-24,M,DE,2017,402
Y20-24,M,DE,2018,337
Y20-24,M,DE,2019,1092
Y20-24,M,DE,2020,2493
Y20-24,M,DE,2021,394
Y25-29,F,DE,2008,1908
Y25-29,F,DE,2009,1410
Y25-29,F,DE,2010,1333
Y25-29,M,DE,2008,4110
Y25-29,M,DE,2009,2172
Y25-29,M,DE,2010,1983
Y25-29,F,DE,2011,1411
Y25-29,F,DE,2012,1408
Y25-29,M,DE,2011,2284
Y25-29,M,DE,2012,2489
Y25-29,F,DE,2008,460
Y25-29,F,DE,2009,211
Y25-29,F,DE,2010,223
Y25-29,F,DE,2011,218
Y25-29,F,DE,2012,212
Y25-29,F,DE,2013,260
Y25-29,F,DE,2014,253
Y25-29,F,DE,2015,238
Y25-29,F,DE,2016,273
Y25-29,F,DE,2017,284
Y25-29,F,DE,2018,309
Y25-29,F,DE,2019,296
Y25-29,F,DE,2020,238
Y25-29,F,DE,2021,297
Y25-29,M,DE,2008,543
Y25-29,M,DE,2009,213
Y25-29,M,DE,2010,213
Y25-29,M,DE,2011,230
Y25-29,M,DE,2012,230
Y25-29,M,DE,2013,239
Y25-29,M,DE,2014,237
Y25-29,M,DE,2015,273
Y25-29,M,DE,2016,254
Y25-29,M,DE,2017,294
Y25-29,M,DE,2018,259
Y25-29,M,DE,2019,269
Y25-29,M,DE,2020,241
Y25-29,M,DE,2021,304
Y25-29,F,DE,2011,6669
Y25-29,F,DE,2012,8303
Y25-29,M,DE,2011,7994
Y25-29,M,DE,2012,10005
Y25-29,F,DE,2011,3468
Y25-29,F,DE,2012,5153
Y25-29,M,DE,2011,5240
Y25-29,M,DE,2012,7207
Y25-29,F,DE,2011,13413
Y25-29,F,DE,2012,16938
Y25-29,M,DE,2011,19638
Y25-29,M,DE,2012,24165
Y25-29,F,DE,2011,10212
Y25-29,F,DE,2012,13788
Y25-29,M,DE,2011,16884
Y25-29,M,DE,2012,21367
Y25-29,F,DE,2008,25170
Y25-29,F,DE,2009,12497
Y25-29,F,DE,2010,13639
Y25-29,F,DE,2011,17377
Y25-29,F,DE,2012,22456
Y25-29,M,DE,2008,40003
Y25-29,M,DE,2009,14999
Y25-29,M,DE,2010,18273
Y25-29,M,DE,2011,25360
Y25-29,M,DE,2012,32309
Y25-29,F,DE,2008,20205
Y25-29,F,DE,2009,9734
Y25-29,F,DE,2010,10716
Y25-29,F,DE,2011,14176
Y25-29,F,DE,2012,19306
Y25-29,M,DE,2008,33599
Y25-29,M,DE,2009,12664
Y25-29,M,DE,2010,15569
Y25-29,M,DE,2011,22606
Y25-29,M,DE,2012,29511
Y25-29,F,DE,2020,16375
Y25-29,F,DE,2021,15611
Y25-29,M,DE,2020,23740
Y25-29,M,DE,2021,23858
Y25-29,F,DE,2013,22163
Y25-29,F,DE,2014,25888
Y25-29,F,DE,2015,28271
Y25-29,F,DE,2016,24775
Y25-29,F,DE,2017,23474
Y25-29,F,DE,2018,20873
Y25-29,F,DE,2019,18577
Y25-29,M,DE,2013,34187
Y25-29,M,DE,2014,39318
Y25-29,M,DE,2015,42408
Y25-29,M,DE,2016,36639
Y25-29,M,DE,2017,35032
Y25-29,M,DE,2018,31476
Y25-29,M,DE,2019,28380
Y25-29,F,DE,2016,3303
Y25-29,M,DE,2016,4917
Y25-29,F,DE,2008,18888
Y25-29,F,DE,2009,13837
Y25-29,F,DE,2010,13416
Y25-29,F,DE,2011,15501
Y25-29,F,DE,2012,17822
Y25-29,M,DE,2008,23372
Y25-29,M,DE,2009,13541
Y25-29,M,DE,2010,13741
Y25-29,M,DE,2011,16965
Y25-29,M,DE,2012,21061
Y25-29,F,DE,2008,41461
Y25-29,F,DE,2009,25192
Y25-29,F,DE,2010,25688
Y25-29,F,DE,2011,31306
Y25-29,F,DE,2012,38748
Y25-29,F,DE,2013,44258
Y25-29,F,DE,2014,54584
Y25-29,F,DE,2015,80997
Y25-29,F,DE,2016,62813
Y25-29,F,DE,2017,58736
Y25-29,F,DE,2018,56071
Y25-29,F,DE,2019,54832
Y25-29,F,DE,2020,42077
Y25-29,F,DE,2021,58586
Y25-29,M,DE,2008,61624
Y25-29,M,DE,2009,28590
Y25-29,M,DE,2010,31506
Y25-29,M,DE,2011,42085
Y25-29,M,DE,2012,53291
Y25-29,M,DE,2013,63889
Y25-29,M,DE,2014,82538
Y25-29,M,DE,2015,152052
Y25-29,M,DE,2016,84898
Y25-29,M,DE,2017,74184
Y25-29,M,DE,2018,70449
Y25-29,M,DE,2019,68353
Y25-29,M,DE,2020,52908
Y25-29,M,DE,2021,72204
Y25-29,F,DE,2008,8377
Y25-29,F,DE,2009,5634
Y25-29,F,DE,2010,5535
Y25-29,F,DE,2011,6283
Y25-29,F,DE,2012,7220
Y25-29,M,DE,2008,8748
Y25-29,M,DE,2009,4824
Y25-29,M,DE,2010,4824
Y25-29,M,DE,2011,5861
Y25-29,M,DE,2012,7199
Y25-29,F,DE,2008,1248
Y25-29,F,DE,2009,1387
Y25-29,F,DE,2010,1286
Y25-29,F,DE,2011,1348
Y25-29,F,DE,2012,1424
Y25-29,M,DE,2008,2561
Y25-29,M,DE,2009,1758
Y25-29,M,DE,2010,1706
Y25-29,M,DE,2011,1714
Y25-29,M,DE,2012,2097
Y25-29,F,DE,2008,9263
Y25-29,F,DE,2009,6816
Y25-29,F,DE,2010,6595
Y25-29,F,DE,2011,7870
Y25-29,F,DE,2012,9178
Y25-29,M,DE,2008,12063
Y25-29,M,DE,2009,6959
Y25-29,M,DE,2010,7211
Y25-29,M,DE,2011,9390
Y25-29,M,DE,2012,11765
Y25-29,F,DE,2008,4965
Y25-29,F,DE,2009,2763
Y25-29,F,DE,2010,2923
Y25-29,F,DE,2011,3201
Y25-29,F,DE,2012,3150
Y25-29,F,DE,2013,2950
Y25-29,F,DE,2014,3077
Y25-29,F,DE,2015,3155
Y25-29,F,DE,2016,3875
Y25-29,F,DE,2017,4714
Y25-29,F,DE,2018,5557
Y25-29,F,DE,2019,5556
Y25-29,F,DE,2020,5174
Y25-29,F,DE,2021,5264
Y25-29,M,DE,2008,6404
Y25-29,M,DE,2009,2335
Y25-29,M,DE,2010,2704
Y25-29,M,DE,2011,2754
Y25-29,M,DE,2012,2798
Y25-29,M,DE,2013,2633
Y25-29,M,DE,2014,2940
Y25-29,M,DE,2015,2880
Y25-29,M,DE,2016,5082
Y25-29,M,DE,2017,6999
Y25-29,M,DE,2018,9149
Y25-29,M,DE,2019,9568
Y25-29,M,DE,2020,8527
Y25-29,M,DE,2021,9014
Y25-29,F,DE,2008,21256
Y25-29,F,DE,2009,15458
Y25-29,F,DE,2010,14972
Y25-29,F,DE,2011,17130
Y25-29,F,DE,2012,19442
Y25-29,M,DE,2008,28025
Y25-29,M,DE,2009,15926
Y25-29,M,DE,2010,15937
Y25-29,M,DE,2011,19479
Y25-29,M,DE,2012,23780
Y25-29,F,DE,2020,25702
Y25-29,F,DE,2021,42975
Y25-29,M,DE,2020,29168
Y25-29,M,DE,2021,48346
Y25-29,F,DE,2013,22095
Y25-29,F,DE,2014,28696
Y25-29,F,DE,2015,52726
Y25-29,F,DE,2016,38038
Y25-29,F,DE,2017,35262
Y25-29,F,DE,2018,35198
Y25-29,F,DE,2019,36255
Y25-29,M,DE,2013,29702
Y25-29,M,DE,2014,43220
Y25-29,M,DE,2015,109644
Y25-29,M,DE,2016,48259
Y25-29,M,DE,2017,39152
Y25-29,M,DE,2018,38973
Y25-29,M,DE,2019,39973
Y25-29,F,DE,2008,47002
Y25-29,F,DE,2009,28101
Y25-29,F,DE,2010,30726
Y25-29,F,DE,2011,35496
Y25-29,F,DE,2012,42090
Y25-29,F,DE,2013,47611
Y25-29,F,DE,2014,57862
Y25-29,F,DE,2015,86297
Y25-29,F,DE,2016,67857
Y25-29,F,DE,2017,63743
Y25-29,F,DE,2018,61952
Y25-29,F,DE,2019,61348
Y25-29,F,DE,2020,49443
Y25-29,F,DE,2021,64150
Y25-29,M,DE,2008,69632
Y25-29,M,DE,2009,31019
Y25-29,M,DE,2010,36614
Y25-29,M,DE,2011,46023
Y25-29,M,DE,2012,56327
Y25-29,M,DE,2013,67034
Y25-29,M,DE,2014,85905
Y25-29,M,DE,2015,159800
Y25-29,M,DE,2016,91678
Y25-29,M,DE,2017,81564
Y25-29,M,DE,2018,80003
Y25-29,M,DE,2019,79113
Y25-29,M,DE,2020,64159
Y25-29,M,DE,2021,81644
Y25-29,F,DE,2008,576
Y25-29,F,DE,2009,146
Y25-29,F,DE,2010,2115
Y25-29,F,DE,2011,989
Y25-29,F,DE,2012,192
Y25-29,F,DE,2013,403
Y25-29,F,DE,2014,201
Y25-29,F,DE,2015,2145
Y25-29,F,DE,2016,1169
Y25-29,F,DE,2017,293
Y25-29,F,DE,2018,324
Y25-29,F,DE,2019,960
Y25-29,F,DE,2020,2192
Y25-29,F,DE,2021,300
Y25-29,M,DE,2008,1604
Y25-29,M,DE,2009,94
Y25-29,M,DE,2010,2404
Y25-29,M,DE,2011,1184
Y25-29,M,DE,2012,238
Y25-29,M,DE,2013,512
Y25-29,M,DE,2014,427
Y25-29,M,DE,2015,4868
Y25-29,M,DE,2016,1698
Y25-29,M,DE,2017,381
Y25-29,M,DE,2018,405
Y25-29,M,DE,2019,1192
Y25-29,M,DE,2020,2724
Y25-29,M,DE,2021,426
Y30-34,F,DE,2008,1215
Y30-34,F,DE,2009,862
Y30-34,F,DE,2010,993
Y30-34,M,DE,2008,3046
Y30-34,M,DE,2009,1260
Y30-34,M,DE,2010,1235
Y30-34,F,DE,2011,1110
Y30-34,F,DE,2012,1119
Y30-34,M,DE,2011,1476
Y30-34,M,DE,2012,1786
Y30-34,F,DE,2008,249
Y30-34,F,DE,2009,146
Y30-34,F,DE,2010,145
Y30-34,F,DE,2011,153
Y30-34,F,DE,2012,143
Y30-34,F,DE,2013,167
Y30-34,F,DE,2014,146
Y30-34,F,DE,2015,156
Y30-34,F,DE,2016,157
Y30-34,F,DE,2017,171
Y30-34,F,DE,2018,191
Y30-34,F,DE,2019,182
Y30-34,F,DE,2020,180
Y30-34,F,DE,2021,204
Y30-34,M,DE,2008,297
Y30-34,M,DE,2009,150
Y30-34,M,DE,2010,171
Y30-34,M,DE,2011,167
Y30-34,M,DE,2012,157
Y30-34,M,DE,2013,191
Y30-34,M,DE,2014,160
Y30-34,M,DE,2015,203
Y30-34,M,DE,2016,191
Y30-34,M,DE,2017,180
Y30-34,M,DE,2018,193
Y30-34,M,DE,2019,202
Y30-34,M,DE,2020,191
Y30-34,M,DE,2021,190
Y30-34,F,DE,2011,6645
Y30-34,F,DE,2012,7863
Y30-34,M,DE,2011,8274
Y30-34,M,DE,2012,9871
Y30-34,F,DE,2011,2900
Y30-34,F,DE,2012,4027
Y30-34,M,DE,2011,4643
Y30-34,M,DE,2012,6082
Y30-34,F,DE,2011,11397
Y30-34,F,DE,2012,13817
Y30-34,M,DE,2011,18572
Y30-34,M,DE,2012,22280
Y30-34,F,DE,2011,7652
Y30-34,F,DE,2012,9981
Y30-34,M,DE,2011,14941
Y30-34,M,DE,2012,18491
Y30-34,F,DE,2008,17593
Y30-34,F,DE,2009,9674
Y30-34,F,DE,2010,10859
Y30-34,F,DE,2011,14661
Y30-34,F,DE,2012,17865
Y30-34,M,DE,2008,36832
Y30-34,M,DE,2009,14054
Y30-34,M,DE,2010,16938
Y30-34,M,DE,2011,24174
Y30-34,M,DE,2012,29533
Y30-34,F,DE,2008,13457
Y30-34,F,DE,2009,6834
Y30-34,F,DE,2010,7513
Y30-34,F,DE,2011,10916
Y30-34,F,DE,2012,14029
Y30-34,M,DE,2008,30558
Y30-34,M,DE,2009,11048
Y30-34,M,DE,2010,13465
Y30-34,M,DE,2011,20543
Y30-34,M,DE,2012,25744
